"date","team1","team1Text","team2","team2Text","venue","IdCupSeason","CupName","team1Score","team2Score","statText","resText","team1PenScore","team2PenScore"
"19960310","DMA","Dominica","ATG","Antigua and Barbuda","Roseau, United States Of America","892","FIFA competition team qualification",3,3,"","3-3",,
"19960324","DOM","Dominican Republic","ARU","Aruba","Santo Domingo, Dominican Republic","892","FIFA competition team qualification",3,2,"","3-2",,
"19960329","GUY","Guyana","GRN","Grenada","Georgetown, Guyana","892","FIFA competition team qualification",1,2,"","1-2",,
"19960331","SUR","Suriname","JAM","Jamaica","Paramaribo, Suriname","892","FIFA competition team qualification",0,1,"","0-1",,
"19960331","ARU","Aruba","DOM","Dominican Republic","Oranjestad, Aruba","892","FIFA competition team qualification",1,3,"","1-3",,
"19960331","ATG","Antigua and Barbuda","DMA","Dominica","St. John's, Canada","892","FIFA competition team qualification",1,3,"","1-3",,
"19960407","GRN","Grenada","GUY","Guyana","St. George's, Canada","892","FIFA competition team qualification",6,0,"","6-0",,
"19960421","JAM","Jamaica","SUR","Suriname","Kingston, Jamaica","892","FIFA competition team qualification",1,0,"","1-0",,
"19960504","DOM","Dominican Republic","ANT","Netherlands Antilles","Santo Domingo, Dominican Republic","892","FIFA competition team qualification",2,1,"","2-1",,
"19960504","PUR","Puerto Rico","VIN","St. Vincent / Grenadines","Bayamon, Puerto Rico","892","FIFA competition team qualification",1,2,"","1-2",,
"19960505","SKN","St. Kitts and Nevis","LCA","St. Lucia","Basseterre, Saint Kitts and Nevis","892","FIFA competition team qualification",5,1,"","5-1",,
"19960505","NCA","Nicaragua","GUA","Guatemala","Diriamba, Nicaragua","892","FIFA competition team qualification",0,1,"","0-1",,
"19960510","GUA","Guatemala","NCA","Nicaragua","Guatemala City, Guatemala","892","FIFA competition team qualification",2,1,"","2-1",,
"19960511","ANT","Netherlands Antilles","DOM","Dominican Republic","Willemstad, Curacao","892","FIFA competition team qualification",0,0,"","0-0",,
"19960512","CAY","Cayman Islands","CUB","Cuba","Grand Cayman, Cayman Islands","892","FIFA competition team qualification",0,1,"","0-1",,
"19960512","VIN","St. Vincent / Grenadines","PUR","Puerto Rico","Kingstown, United States Of America","892","FIFA competition team qualification",7,0,"","7-0",,
"19960512","HAI","Haiti","GRN","Grenada","Port-Au-Prince, Haiti","892","FIFA competition team qualification",6,1,"","6-1",,
"19960514","CUB","Cuba","CAY","Cayman Islands","Grand Cayman, Cayman Islands","892","FIFA competition team qualification",5,0,"","5-0",,
"19960514","DMA","Dominica","BRB","Barbados","Roseau, United States Of America","892","FIFA competition team qualification",0,1,"","0-1",,
"19960518","GRN","Grenada","HAI","Haiti","St. George's, Canada","892","FIFA competition team qualification",0,1,"","0-1",,
"19960519","BRB","Barbados","DMA","Dominica","Waterford, Ireland","892","FIFA competition team qualification",1,0,"","1-0",,
"19960519","LCA","St. Lucia","SKN","St. Kitts and Nevis","Castries, France","892","FIFA competition team qualification",0,1,"","0-1",,
"19960602","BLZ","Belize","PAN","Panama","Belize City, Belize","892","FIFA competition team qualification",1,2,"","1-2",,
"19960609","PAN","Panama","BLZ","Belize","Panama City, Panama","892","FIFA competition team qualification",4,1,"","4-1",,
"19960610","CUB","Cuba","HAI","Haiti","Port Of Spain, Trinidad and Tobago","892","FIFA competition team qualification",6,1,"","6-1",,
"19960615","DOM","Dominican Republic","TRI","Trinidad and Tobago","Santo Domingo, Dominican Republic","892","FIFA competition team qualification",1,4,"","1-4",,
"19960623","TRI","Trinidad and Tobago","DOM","Dominican Republic","Port Of Spain, Trinidad and Tobago","892","FIFA competition team qualification",8,0,"","8-0",,
"19960623","SKN","St. Kitts and Nevis","VIN","St. Vincent / Grenadines","Basseterre, Saint Kitts and Nevis","892","FIFA competition team qualification",2,2,"","2-2",,
"19960623","BRB","Barbados","JAM","Jamaica","Waterford, Ireland","892","FIFA competition team qualification",0,1,"","0-1",,
"19960630","HAI","Haiti","CUB","Cuba","Cap Haitien, Haiti","892","FIFA competition team qualification",1,1,"","1-1",,
"19960630","VIN","St. Vincent / Grenadines","SKN","St. Kitts and Nevis","Kingstown, United States Of America","892","FIFA competition team qualification",0,0,"","0-0",,
"19960630","JAM","Jamaica","BRB","Barbados","Kingston, Jamaica","892","FIFA competition team qualification",2,0,"","2-0",,
"19960830","CAN","Canada","PAN","Panama","Edmonton, Canada","892","FIFA competition team qualification",3,1,"","3-1",,
"19960901","TRI","Trinidad and Tobago","CRC","Costa Rica","Port Of Spain, Trinidad and Tobago","892","FIFA competition team qualification",0,1,"","0-1",,
"19960908","CUB","Cuba","SLV","El Salvador","San Salvador, El Salvador","892","FIFA competition team qualification",0,5,"","0-5",,
"19960915","VIN","St. Vincent / Grenadines","MEX","Mexico","Kingstown, United States Of America","892","FIFA competition team qualification",0,3,"","0-3",,
"19960915","JAM","Jamaica","HON","Honduras","Kingston, Jamaica","892","FIFA competition team qualification",3,0,"","3-0",,
"19960921","HON","Honduras","MEX","Mexico","San Pedro Sula, Honduras","892","FIFA competition team qualification",2,1,"","2-1",,
"19960922","CUB","Cuba","PAN","Panama","Panama City, Panama","892","FIFA competition team qualification",3,1,"","3-1",,
"19960923","VIN","St. Vincent / Grenadines","JAM","Jamaica","Kingstown, United States Of America","892","FIFA competition team qualification",1,2,"","1-2",,
"19961006","TRI","Trinidad and Tobago","GUA","Guatemala","Port Of Spain, Trinidad and Tobago","892","FIFA competition team qualification",1,1,"","1-1",,
"19961006","PAN","Panama","SLV","El Salvador","Panama City, Panama","892","FIFA competition team qualification",1,1,"","1-1",,
"19961010","CAN","Canada","CUB","Cuba","Edmonton, Canada","892","FIFA competition team qualification",2,0,"","2-0",,
"19961013","VIN","St. Vincent / Grenadines","HON","Honduras","Kingstown, United States Of America","892","FIFA competition team qualification",1,4,"","1-4",,
"19961013","CUB","Cuba","CAN","Canada","Edmonton, Canada","892","FIFA competition team qualification",0,2,"","0-2",,
"19961016","MEX","Mexico","JAM","Jamaica","Mexico City, Mexico","892","FIFA competition team qualification",2,1,"","2-1",,
"19961026","HON","Honduras","JAM","Jamaica","San Pedro Sula, Honduras","892","FIFA competition team qualification",0,0,"","0-0",,
"19961027","PAN","Panama","CAN","Canada","Panama City, Panama","892","FIFA competition team qualification",0,0,"","0-0",,
"19961030","MEX","Mexico","VIN","St. Vincent / Grenadines","Mexico City, Mexico","892","FIFA competition team qualification",5,1,"","5-1",,
"19961103","CAN","Canada","SLV","El Salvador","Vancouver, United States","892","FIFA competition team qualification",1,0,"","1-0",,
"19961103","USA","USA","GUA","Guatemala","Washington Dc, United States Of America","892","FIFA competition team qualification",2,0,"","2-0",,
"19961106","MEX","Mexico","HON","Honduras","Mexico City, Mexico","892","FIFA competition team qualification",3,1,"","3-1",,
"19961110","CRC","Costa Rica","GUA","Guatemala","San Juan, Argentina","892","FIFA competition team qualification",3,0,"","3-0",,
"19961110","USA","USA","TRI","Trinidad and Tobago","Richmond, Canada","892","FIFA competition team qualification",2,0,"","2-0",,
"19961110","JAM","Jamaica","VIN","St. Vincent / Grenadines","Kingston, Jamaica","892","FIFA competition team qualification",5,0,"","5-0",,
"19961110","SLV","El Salvador","PAN","Panama","San Salvador, El Salvador","892","FIFA competition team qualification",3,2,"","3-2",,
"19961117","JAM","Jamaica","MEX","Mexico","Kingston, Jamaica","892","FIFA competition team qualification",1,0,"","1-0",,
"19961117","HON","Honduras","VIN","St. Vincent / Grenadines","San Pedro Sula, Honduras","892","FIFA competition team qualification",11,3,"","11-3",,
"19961124","TRI","Trinidad and Tobago","USA","USA","Port Of Spain, Trinidad and Tobago","892","FIFA competition team qualification",0,1,"","0-1",,
"19961124","GUA","Guatemala","CRC","Costa Rica","Los Angeles, United States","892","FIFA competition team qualification",1,0,"","1-0",,
"19961201","CRC","Costa Rica","USA","USA","San Juan, Argentina","892","FIFA competition team qualification",2,1,"","2-1",,
"19961201","SLV","El Salvador","CUB","Cuba","San Salvador, El Salvador","892","FIFA competition team qualification",3,0,"","3-0",,
"19961208","GUA","Guatemala","TRI","Trinidad and Tobago","Los Angeles, United States","892","FIFA competition team qualification",2,1,"","2-1",,
"19961214","USA","USA","CRC","Costa Rica","Palo Alto, United States Of America","892","FIFA competition team qualification",2,1,"","2-1",,
"19961215","PAN","Panama","CUB","Cuba","Panama City, Panama","892","FIFA competition team qualification",3,1,"","3-1",,
"19961215","SLV","El Salvador","CAN","Canada","San Salvador, El Salvador","892","FIFA competition team qualification",0,2,"","0-2",,
"19961221","CRC","Costa Rica","TRI","Trinidad and Tobago","Cartago, Costa Rica","892","FIFA competition team qualification",2,1,"","2-1",,
"19961221","GUA","Guatemala","USA","USA","San Salvador, El Salvador","892","FIFA competition team qualification",2,2,"","2-2",,
"19960423","GRE","Greece","SVN","Slovenia","Athens, Greece","893","FIFA competition team qualification",2,0,"","2-0",,
"19960423","YUG","Yugoslavia","FRO","Faroe Islands","Belgrade, Serbia","893","FIFA competition team qualification",3,1,"","3-1",,
"19960423","MKD","FYR Macedonia","LIE","Liechtenstein","Skopje, Macedonia","893","FIFA competition team qualification",3,0,"","3-0",,
"19960531","SWE","Sweden","BLR","Belarus","Solna, Sweden","893","FIFA competition team qualification",5,1,"","5-1",,
"19960601","ISL","Iceland","MKD","FYR Macedonia","Reykjavik, Iceland","893","FIFA competition team qualification",1,1,"","1-1",,
"19960601","SMR","San Marino","WAL","Wales","Serravalle, San Marino","893","FIFA competition team qualification",0,5,"","0-5",,
"19960601","YUG","Yugoslavia","MLT","Malta","Belgrade, Serbia","893","FIFA competition team qualification",6,0,"","6-0",,
"19960601","NOR","Norway","AZE","Azerbaijan","Oslo, Norway","893","FIFA competition team qualification",5,0,"","5-0",,
"19960830","ARM","Armenia","POR","Portugal","Yerevan, Armenia","893","FIFA competition team qualification",0,0,"","0-0",,
"19960830","AZE","Azerbaijan","SUI","Switzerland","Baku, Azerbaijan","893","FIFA competition team qualification",1,0,"","1-0",,
"19960830","BLR","Belarus","EST","Estonia","Minsk, Belarus","893","FIFA competition team qualification",1,0,"","1-0",,
"19960830","ROU","Romania","LTU","Lithuania","Bucharest, Romania","893","FIFA competition team qualification",3,0,"","3-0",,
"19960830","BEL","Belgium","TUR","Turkey","Brussels, Belgium","893","FIFA competition team qualification",2,1,"","2-1",,
"19960831","WAL","Wales","SMR","San Marino","Cardiff, Wales","893","FIFA competition team qualification",6,0,"","6-0",,
"19960831","NIR","Northern Ireland","UKR","Ukraine","Belfast, Northern Ireland","893","FIFA competition team qualification",0,1,"","0-1",,
"19960831","FRO","Faroe Islands","SVK","Slovakia","Toftir, Iceland","893","FIFA competition team qualification",1,2,"","1-2",,
"19960831","AUT","Austria","SCO","Scotland","Vienna, Austria","893","FIFA competition team qualification",0,0,"","0-0",,
"19960831","LIE","Liechtenstein","IRL","Republic of Ireland","Eschen, Liechtenstein","893","FIFA competition team qualification",0,5,"","0-5",,
"19960831","RUS","Russia","CYP","Cyprus","Moscow, Russia","893","FIFA competition team qualification",4,0,"","4-0",,
"19960831","MDA","Moldova","ENG","England","Chisinau, Moldova","893","FIFA competition team qualification",0,3,"","0-3",,
"19960831","LVA","Latvia","SWE","Sweden","Riga, Latvia","893","FIFA competition team qualification",1,2,"","1-2",,
"19960901","HUN","Hungary","FIN","Finland","Budapest, Hungary","893","FIFA competition team qualification",1,0,"","1-0",,
"19960901","ISR","Israel","BUL","Bulgaria","Ramat-Gan, Israel","893","FIFA competition team qualification",2,1,"","2-1",,
"19960901","GRE","Greece","BIH","Bosnia and Herzegovina","Kalamata, Greece","893","FIFA competition team qualification",3,0,"","3-0",,
"19960901","SVN","Slovenia","DEN","Denmark","Ljubliana, Slovenia","893","FIFA competition team qualification",0,2,"","0-2",,
"19960904","FRO","Faroe Islands","ESP","Spain","Toftir, Iceland","893","FIFA competition team qualification",2,6,"","2-6",,
"19960917","CZE","Czech Republic","MLT","Malta","Teplice, Czech Republic","893","FIFA competition team qualification",6,0,"","6-0",,
"19960921","SVK","Slovakia","MLT","Malta","Bratislava, Slovakia","893","FIFA competition team qualification",6,0,"","6-0",,
"19961004","MDA","Moldova","ITA","Italy","Chisinau, Moldova","893","FIFA competition team qualification",1,3,"","1-3",,
"19961004","EST","Estonia","BLR","Belarus","Tallinn, Estonia","893","FIFA competition team qualification",1,0,"","1-0",,
"19961004","UKR","Ukraine","POR","Portugal","Kyiv, Ukraine","893","FIFA competition team qualification",2,1,"","2-1",,
"19961004","LVA","Latvia","SCO","Scotland","Riga, Latvia","893","FIFA competition team qualification",0,2,"","0-2",,
"19961005","NIR","Northern Ireland","ARM","Armenia","Belfast, Northern Ireland","893","FIFA competition team qualification",1,1,"","1-1",,
"19961005","WAL","Wales","NED","Netherlands","Cardiff, Wales","893","FIFA competition team qualification",1,3,"","1-3",,
"19961005","LTU","Lithuania","ISL","Iceland","Vilnius, Lithuania","893","FIFA competition team qualification",2,0,"","2-0",,
"19961005","FIN","Finland","SUI","Switzerland","Helsinki, Finland","893","FIFA competition team qualification",2,3,"","2-3",,
"19961006","FRO","Faroe Islands","YUG","Yugoslavia","Toftir, Iceland","893","FIFA competition team qualification",1,8,"","1-8",,
"19961007","LUX","Luxembourg","BUL","Bulgaria","Luxembourg, Luxembourg","893","FIFA competition team qualification",1,2,"","1-2",,
"19961008","BIH","Bosnia and Herzegovina","CRO","Croatia","Bologna, Italy","893","FIFA competition team qualification",1,4,"","1-4",,
"19961008","ARM","Armenia","GER","Germany","Yerevan, Armenia","893","FIFA competition team qualification",1,5,"","1-5",,
"19961008","BLR","Belarus","LVA","Latvia","Minsk, Belarus","893","FIFA competition team qualification",1,1,"","1-1",,
"19961008","CZE","Czech Republic","ESP","Spain","Prague, Czech Republic","893","FIFA competition team qualification",0,0,"","0-0",,
"19961008","SWE","Sweden","AUT","Austria","Solna, Sweden","893","FIFA competition team qualification",0,1,"","0-1",,
"19961008","NOR","Norway","HUN","Hungary","Oslo, Norway","893","FIFA competition team qualification",3,0,"","3-0",,
"19961008","SMR","San Marino","BEL","Belgium","Serravalle, San Marino","893","FIFA competition team qualification",0,3,"","0-3",,
"19961008","DEN","Denmark","GRE","Greece","Copenhagen, Denmark","893","FIFA competition team qualification",2,1,"","2-1",,
"19961009","ALB","Albania","POR","Portugal","Tirana, Albania","893","FIFA competition team qualification",0,3,"","0-3",,
"19961009","ENG","England","POL","Poland","London, England","893","FIFA competition team qualification",2,1,"","2-1",,
"19961009","ITA","Italy","GEO","Georgia","Perugia, Italy","893","FIFA competition team qualification",1,0,"","1-0",,
"19961009","ISR","Israel","RUS","Russia","Ramat-Gan, Israel","893","FIFA competition team qualification",1,1,"","1-1",,
"19961009","ISL","Iceland","ROU","Romania","Reykjavik, Iceland","893","FIFA competition team qualification",0,4,"","0-4",,
"19961009","IRL","Republic of Ireland","MKD","FYR Macedonia","Dublin, Ireland","893","FIFA competition team qualification",3,0,"","3-0",,
"19961009","LTU","Lithuania","LIE","Liechtenstein","Vilnius, Lithuania","893","FIFA competition team qualification",2,1,"","2-1",,
"19961022","SVK","Slovakia","FRO","Faroe Islands","Bratislava, Slovakia","893","FIFA competition team qualification",3,0,"","3-0",,
"19961108","GEO","Georgia","ENG","England","Tbilisi, Georgia","893","FIFA competition team qualification",0,2,"","0-2",,
"19961108","AUT","Austria","LVA","Latvia","Vienna, Austria","893","FIFA competition team qualification",2,1,"","2-1",,
"19961109","ALB","Albania","ARM","Armenia","Tirana, Albania","893","FIFA competition team qualification",1,1,"","1-1",,
"19961109","GER","Germany","NIR","Northern Ireland","Nuremberg, Germany","893","FIFA competition team qualification",1,1,"","1-1",,
"19961109","POR","Portugal","UKR","Ukraine","Porto, Portugal","893","FIFA competition team qualification",1,0,"","1-0",,
"19961109","LIE","Liechtenstein","MKD","FYR Macedonia","Eschen, Liechtenstein","893","FIFA competition team qualification",1,11,"","1-11",,
"19961109","NED","Netherlands","WAL","Wales","Eindhoven, Netherlands","893","FIFA competition team qualification",7,1,"","7-1",,
"19961109","AZE","Azerbaijan","HUN","Hungary","Baku, Azerbaijan","893","FIFA competition team qualification",0,3,"","0-3",,
"19961109","TUR","Turkey","SMR","San Marino","Istanbul, Turkey","893","FIFA competition team qualification",7,0,"","7-0",,
"19961109","LUX","Luxembourg","RUS","Russia","Luxembourg, Luxembourg","893","FIFA competition team qualification",0,4,"","0-4",,
"19961109","CRO","Croatia","GRE","Greece","Zagreb, Croatia","893","FIFA competition team qualification",1,1,"","1-1",,
"19961109","YUG","Yugoslavia","CZE","Czech Republic","Belgrade, Serbia","893","FIFA competition team qualification",1,0,"","1-0",,
"19961110","SCO","Scotland","SWE","Sweden","Glasgow, Scotland","893","FIFA competition team qualification",1,0,"","1-0",,
"19961110","CYP","Cyprus","ISR","Israel","Limassol, Cyprus","893","FIFA competition team qualification",2,0,"","2-0",,
"19961110","SVN","Slovenia","BIH","Bosnia and Herzegovina","Ljubliana, Slovenia","893","FIFA competition team qualification",1,2,"","1-2",,
"19961110","POL","Poland","MDA","Moldova","Katowice, Poland","893","FIFA competition team qualification",2,1,"","2-1",,
"19961110","SUI","Switzerland","NOR","Norway","Berne, Switzerland","893","FIFA competition team qualification",0,1,"","0-1",,
"19961110","IRL","Republic of Ireland","ISL","Iceland","Dublin, Ireland","893","FIFA competition team qualification",0,0,"","0-0",,
"19961113","ESP","Spain","SVK","Slovakia","Santa Cruz De Tenerife, Spain","893","FIFA competition team qualification",4,1,"","4-1",,
"19961213","BEL","Belgium","NED","Netherlands","Brussels, Belgium","893","FIFA competition team qualification",0,3,"","0-3",,
"19961214","WAL","Wales","TUR","Turkey","Cardiff, Wales","893","FIFA competition team qualification",0,0,"","0-0",,
"19961214","MKD","FYR Macedonia","ROU","Romania","Skopje, Macedonia","893","FIFA competition team qualification",0,3,"","0-3",,
"19961214","NIR","Northern Ireland","ALB","Albania","Belfast, Northern Ireland","893","FIFA competition team qualification",2,0,"","2-0",,
"19961214","POR","Portugal","GER","Germany","Lisbon, Portugal","893","FIFA competition team qualification",0,0,"","0-0",,
"19961214","CYP","Cyprus","BUL","Bulgaria","Limassol, Cyprus","893","FIFA competition team qualification",1,3,"","1-3",,
"19961214","ESP","Spain","YUG","Yugoslavia","Valencia, Spain","893","FIFA competition team qualification",2,0,"","2-0",,
"19961215","ISR","Israel","LUX","Luxembourg","Ramat-Gan, Israel","893","FIFA competition team qualification",1,0,"","1-0",,
"19961218","MLT","Malta","ESP","Spain","Suva, Fiji","893","FIFA competition team qualification",0,3,"","0-3",,
"19960531","MTN","Mauritania","BFA","Burkina Faso","Nouakchott, Mauritania","894","FIFA competition team qualification",0,0,"","0-0",,
"19960531","UGA","Uganda","ANG","Angola","Kampala, Uganda","894","FIFA competition team qualification",0,2,"","0-2",,
"19960531","SDN","Sudan","ZAM","Zambia","Khartoum, Sudan","894","FIFA competition team qualification",2,0,"","2-0",,
"19960531","NAM","Namibia","MOZ","Mozambique","Windhoek, Namibia","894","FIFA competition team qualification",2,0,"","2-0",,
"19960531","MWI","Malawi","RSA","South Africa","Blantyre, Malawi","894","FIFA competition team qualification",0,1,"","0-1",,
"19960601","GNB","Guinea-Bissau","GUI","Guinea","Bissau, Guinea-Bissau","894","FIFA competition team qualification",3,2,"","3-2",,
"19960601","GAM","Gambia","LBR","Liberia","Bakau, Gambia","894","FIFA competition team qualification",2,1,"","2-1",,
"19960601","MAD","Madagascar","ZIM","Zimbabwe","Antananarivo, Madagascar","894","FIFA competition team qualification",1,2,"","1-2",,
"19960601","KEN","Kenya","ALG","Algeria","Nairobi, Kenya","894","FIFA competition team qualification",3,1,"","3-1",,
"19960601","RWA","Rwanda","TUN","Tunisia","Kigali, Rwanda","894","FIFA competition team qualification",1,3,"","1-3",,
"19960601","BDI","Burundi","SLE","Sierra Leone","Bujumbura, Burundi","894","FIFA competition team qualification",1,0,"","1-0",,
"19960601","SWZ","Swaziland","GAB","Gabon","Lobamba, Swaziland","894","FIFA competition team qualification",0,1,"","0-1",,
"19960602","CGO","Congo","CIV","Côte d'Ivoire","Brazzaville, Republic of the Congo","894","FIFA competition team qualification",2,0,"","2-0",,
"19960602","MRI","Mauritius","COD","Congo DR","Bellevue, United States","894","FIFA competition team qualification",1,5,"","1-5",,
"19960602","TOG","Togo","SEN","Senegal","Lome, Togo","894","FIFA competition team qualification",2,1,"","2-1",,
"19960607","TAN","Tanzania","GHA","Ghana","Dar Es Salaam, Tanzania","894","FIFA competition team qualification",0,0,"","0-0",,
"19960614","ALG","Algeria","KEN","Kenya","Algiers, Algeria","894","FIFA competition team qualification",1,0,"","1-0",,
"19960614","RSA","South Africa","MWI","Malawi","Johannesburg, South Africa","894","FIFA competition team qualification",3,0,"","3-0",,
"19960615","SEN","Senegal","TOG","Togo","Dakar, Senegal","894","FIFA competition team qualification",1,1,"","1-1",,
"19960615","MOZ","Mozambique","NAM","Namibia","Maputo, Mozambique","894","FIFA competition team qualification",1,1,"","1-1",,
"19960615","ZIM","Zimbabwe","MAD","Madagascar","Harare, Zimbabwe","894","FIFA competition team qualification",2,2,"","2-2",,
"19960616","GAB","Gabon","SWZ","Swaziland","Libreville, Gabon","894","FIFA competition team qualification",2,0,"","2-0",,
"19960616","ANG","Angola","UGA","Uganda","Luanda, Angola","894","FIFA competition team qualification",3,1,"","3-1",,
"19960616","TUN","Tunisia","RWA","Rwanda","Rades, Tunisia","894","FIFA competition team qualification",2,0,"","2-0",,
"19960616","COD","Congo DR","MRI","Mauritius","Kinshasa, Democratic Republic of the Congo","894","FIFA competition team qualification",2,0,"","2-0",,
"19960616","CIV","Côte d'Ivoire","CGO","Congo","Abidjan, Ivory Coast","894","FIFA competition team qualification",1,1,"","1-1",,
"19960616","ZAM","Zambia","SDN","Sudan","Lusaka, Zambia","894","FIFA competition team qualification",3,0,"","3-0",,
"19960616","GUI","Guinea","GNB","Guinea-Bissau","Conakry, Guinea","894","FIFA competition team qualification",3,1,"","3-1",,
"19960616","SLE","Sierra Leone","BDI","Burundi","Freetown, Sierra Leone","894","FIFA competition team qualification",0,1,"","0-1",,
"19960616","BFA","Burkina Faso","MTN","Mauritania","Ouagadougou, Burkina Faso","894","FIFA competition team qualification",2,0,"","2-0",,
"19960617","GHA","Ghana","TAN","Tanzania","Kumasi, Ghana","894","FIFA competition team qualification",2,1,"","2-1",,
"19960623","LBR","Liberia","GAM","Gambia","Accra, Ghana","894","FIFA competition team qualification",4,0,"","4-0",,
"19961107","EGY","Egypt","NAM","Namibia","Cairo, Egypt","894","FIFA competition team qualification",7,1,"","7-1",,
"19961108","RSA","South Africa","COD","Congo DR","Johannesburg, South Africa","894","FIFA competition team qualification",1,0,"","1-0",,
"19961109","MAR","Morocco","SLE","Sierra Leone","Rabat, Morocco","894","FIFA competition team qualification",4,0,"","4-0",,
"19961109","NGA","Nigeria","BFA","Burkina Faso","Lagos, Nigeria","894","FIFA competition team qualification",2,0,"","2-0",,
"19961110","GAB","Gabon","GHA","Ghana","Libreville, Gabon","894","FIFA competition team qualification",1,1,"","1-1",,
"19961110","CGO","Congo","ZAM","Zambia","Pointe Noire, Guadeloupe","894","FIFA competition team qualification",1,0,"","1-0",,
"19961110","ANG","Angola","ZIM","Zimbabwe","Luanda, Angola","894","FIFA competition team qualification",2,1,"","2-1",,
"19961110","TOG","Togo","CMR","Cameroon","Lome, Togo","894","FIFA competition team qualification",2,4,"","2-4",,
"19961110","LBR","Liberia","TUN","Tunisia","Accra, Ghana","894","FIFA competition team qualification",0,1,"","0-1",,
"19961110","GUI","Guinea","KEN","Kenya","Conakry, Guinea","894","FIFA competition team qualification",3,1,"","3-1",,
"19960919","QAT","Qatar","SRI","Sri Lanka","Doha, Qatar","895","FIFA competition team qualification",3,0,"","3-0",,
"19960920","IND","India","PHI","Philippines","Doha, Qatar","895","FIFA competition team qualification",2,0,"","2-0",,
"19960922","QAT","Qatar","PHI","Philippines","Doha, Qatar","895","FIFA competition team qualification",5,0,"","5-0",,
"19960923","SRI","Sri Lanka","IND","India","Doha, Qatar","895","FIFA competition team qualification",1,1,"","1-1",,
"19960925","PHI","Philippines","SRI","Sri Lanka","Doha, Qatar","895","FIFA competition team qualification",0,3,"","0-3",,
"19960926","QAT","Qatar","IND","India","Doha, Qatar","895","FIFA competition team qualification",6,0,"","6-0",,
"19960424","ECU","Ecuador","PER","Peru","Guayaquil, Ecuador","896","FIFA competition team qualification",4,1,"","4-1",,
"19960424","VEN","Venezuela","URU","Uruguay","Caracas, Venezuela","896","FIFA competition team qualification",0,2,"","0-2",,
"19960424","ARG","Argentina","BOL","Bolivia","Buenos Aires, Argentina","896","FIFA competition team qualification",3,1,"","3-1",,
"19960424","COL","Colombia","PAR","Paraguay","Barranquilla, Colombia","896","FIFA competition team qualification",1,0,"","1-0",,
"19960602","ECU","Ecuador","ARG","Argentina","Quito, Ecuador","896","FIFA competition team qualification",2,0,"","2-0",,
"19960602","VEN","Venezuela","CHI","Chile","Barinas, Venezuela","896","FIFA competition team qualification",1,1,"","1-1",,
"19960602","URU","Uruguay","PAR","Paraguay","Montevideo, Uruguay","896","FIFA competition team qualification",0,2,"","0-2",,
"19960602","PER","Peru","COL","Colombia","Lima, Peru","896","FIFA competition team qualification",1,1,"","1-1",,
"19960706","CHI","Chile","ECU","Ecuador","Santiago De Chile, Chile","896","FIFA competition team qualification",4,1,"","4-1",,
"19960707","BOL","Bolivia","VEN","Venezuela","La Paz, Bolivia","896","FIFA competition team qualification",6,1,"","6-1",,
"19960707","COL","Colombia","URU","Uruguay","Barranquilla, Colombia","896","FIFA competition team qualification",3,1,"","3-1",,
"19960707","PER","Peru","ARG","Argentina","Lima, Peru","896","FIFA competition team qualification",0,0,"","0-0",,
"19960901","ECU","Ecuador","VEN","Venezuela","Quito, Ecuador","896","FIFA competition team qualification",1,0,"","1-0",,
"19960901","ARG","Argentina","PAR","Paraguay","Buenos Aires, Argentina","896","FIFA competition team qualification",1,1,"","1-1",,
"19960901","BOL","Bolivia","PER","Peru","La Paz, Bolivia","896","FIFA competition team qualification",0,0,"","0-0",,
"19960901","COL","Colombia","CHI","Chile","Barranquilla, Colombia","896","FIFA competition team qualification",4,1,"","4-1",,
"19961008","URU","Uruguay","BOL","Bolivia","Montevideo, Uruguay","896","FIFA competition team qualification",1,0,"","1-0",,
"19961009","ECU","Ecuador","COL","Colombia","Quito, Ecuador","896","FIFA competition team qualification",0,1,"","0-1",,
"19961009","PAR","Paraguay","CHI","Chile","Asuncion, Paraguay","896","FIFA competition team qualification",2,1,"","2-1",,
"19961009","VEN","Venezuela","ARG","Argentina","San Cristobal, Dominican Republic","896","FIFA competition team qualification",2,5,"","2-5",,
"19961110","PAR","Paraguay","ECU","Ecuador","Asuncion, Paraguay","896","FIFA competition team qualification",1,0,"","1-0",,
"19961110","BOL","Bolivia","COL","Colombia","La Paz, Bolivia","896","FIFA competition team qualification",2,2,"","2-2",,
"19961110","PER","Peru","VEN","Venezuela","Lima, Peru","896","FIFA competition team qualification",4,1,"","4-1",,
"19961112","CHI","Chile","URU","Uruguay","Santiago De Chile, Chile","896","FIFA competition team qualification",1,0,"","1-0",,
"19961215","URU","Uruguay","PER","Peru","Montevideo, Uruguay","896","FIFA competition team qualification",2,0,"","2-0",,
"19961215","ARG","Argentina","CHI","Chile","Buenos Aires, Argentina","896","FIFA competition team qualification",1,1,"","1-1",,
"19961215","BOL","Bolivia","PAR","Paraguay","La Paz, Bolivia","896","FIFA competition team qualification",0,0,"","0-0",,
"19961215","VEN","Venezuela","COL","Colombia","San Cristobal, Dominican Republic","896","FIFA competition team qualification",0,2,"","0-2",,
"19960916","PNG","Papua New Guinea","SOL","Solomon Islands","Lae, Thailand","897","FIFA competition team qualification",1,1,"","1-1",,
"19960918","SOL","Solomon Islands","VAN","Vanuatu","Lae, Thailand","897","FIFA competition team qualification",1,1,"","1-1",,
